brand,model,trim,year,body_type,fuel_type,transmission,engine_size,seat_count,drivetrain,price,mileage,origin,color,city,posted_date,source,url
FORD,RANGER,,2020,Bán tải,Dầu,Số sàn,,5,,450000000,61000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131379645.htm
BMW,5 SERIES,520i Luxury Line,2021,Sedan,Xăng,Tự động,0.18,4,RWD,1250000000,40000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/130437261.htm
HONDA,CR V,L,2020,,Xăng,Tự động,,5,,795000000,7900,,,Đồng Nai,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/132859211.htm
TOYOTA,FORTUNER,2.4G 4x2 MT,2020,SUV,Dầu,Số sàn,,7,,695000000,112874,,,Tp Hồ Chí Minh,10-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132849771.htm
FORD,EVEREST,,2014,,Dầu,Số sàn,,7,,305000000,124548,,,Bình Dương,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bau-bang-binh-duong/132159027.htm
VINFAST,VF5,,2025,SUV,Điện,Số sàn,,5,,476000000,,Trong nước,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/122764182.htm
FORD,EVEREST,Titanium 2.0L 4x2 AT,2019,,Dầu,Tự động,,,,812000000,53000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132854342.htm
TOYOTA,FORTUNER,2.4G 4x2 MT,2018,SUV,Dầu,Số sàn,,7,,595000000,175000,Nhập khẩu,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131767450.htm
FORD,TERRITORY,Titanium X 1.5 AT,2023,SUV,Xăng,Tự động,,5,,715000000,50000,Trong nước,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/131951198.htm
HONDA,CITY,L,2021,Sedan,Xăng,Tự động,,,,400000000,35000,,,Đồng Nai,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/132876311.htm
TOYOTA,COROLLA CROSS,1.8V,2024,SUV,Xăng,Tự động,,5,,759000000,16000,Nhập khẩu,,Tp Hồ Chí Minh,04-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132738113.htm
MERCEDES BENZ,C CLASS,C250,2018,Sedan,Xăng,Tự động,0.21,4,RWD,670000000,39038,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132876294.htm
TOYOTA,FORTUNER,2.7V 4x2,2017,SUV,Xăng,Tự động,0.16,7,RWD,515000000,138120,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/132876266.htm
MITSUBISHI,OUTLANDER,2.0 CVT,2020,SUV,Xăng,Tự động,,7,,590000000,32700,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132876264.htm
CHEVROLET,COLORADO,High Country 2.8L 4x4 AT,2017,,Dầu,Tự động,,,,363000000,150000,Nhập khẩu,,Tp Hồ Chí Minh,24-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131351373.htm
KIA,CARNIVAL,,2023,MPV,Dầu,Tự động,,7,,990000000,42000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132546532.htm
MERCEDES BENZ,S CLASS,,2014,Sedan,Xăng,Tự động,,5,,990000000,79000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131412079.htm
TOYOTA,COROLLA ALTIS,,2009,,Xăng,Số sàn,,5,,210000000,11111,Trong nước,,Tây Ninh,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-duong-minh-chau-tay-ninh/132413040.htm
TOYOTA,FORTUNER,2.5G,2016,SUV,Dầu,Số sàn,,7,,489000000,145231,,,Tp Hồ Chí Minh,10-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132849304.htm
AUDI,QUATTRO,,2010,,Xăng,Tự động,,,,345000000,12454,Nhập khẩu,,Bình Dương,23-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bau-bang-binh-duong/132510355.htm
VINFAST,VF7,SA2.0 tiêu chuẩn,2025,SUV,Điện,Tự động,,5,,721000000,,Trong nước,,Cần Thơ,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thuy-can-tho/128323432.htm
FORD,RANGER,XLS 2.2L 4x2 MT,2020,Bán tải,Dầu,Số sàn,,,,472000000,79000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132855838.htm
MAZDA,CX 5,2.0 Premium,2019,SUV,Xăng,Tự động,,,,528000000,80000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132876055.htm
KIA,CARNIVAL,Signature 2.2D,2024,Van/Minibus,Dầu,Tự động,,7,,1430000000,24000,Nhập khẩu,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131791546.htm
KIA,CARENS,1.5G Luxury,2023,SUV,Xăng,Tự động,,7,,568000000,25000,,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132876017.htm
MAZDA,3,1.5L Luxury,2019,Sedan,Xăng,Tự động,,5,,445000000,70255,Nhập khẩu,,Bà Rịa - Vũng Tàu,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-chau-duc-ba-ria-vung-tau/132875985.htm
FORD,RANGER,Wildtrak 2.0L 4x4 AT,2024,,Dầu,Tự động,,,,785000000,27000,,,Hà Nội,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-thanh-tri-ha-noi/132862744.htm
AUDI,TT,2.0T TFSI,2016,Coupe,Xăng,Tự động,0.23,4,AWD,998000000,32,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131462167.htm
TOYOTA,CAMRY,2.5Q,2019,,Xăng,Tự động,0.14,5,FWD,795000000,120000,Nhập khẩu,,Hà Nội,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/132858407.htm
MAZDA,CX 8,Premium AWD,2020,SUV,Xăng,Tự động,,7,,720000000,65000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132583021.htm
VINFAST,FADIL,1.4 AT Plus,2020,Hatchback,Xăng,Tự động,,,,286000000,58000,Trong nước,,Tp Hồ Chí Minh,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132374821.htm
NISSAN,TERRA,,2019,SUV,Dầu,Số sàn,,7,,475000000,70000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132875921.htm
MERCEDES BENZ,E CLASS,E300 AMG,2021,Sedan,Xăng,Tự động,0.26,5,RWD,1480000000,60000,Trong nước,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131968270.htm
KIA,MORNING,Si 1.25 MT,2015,Hatchback,Xăng,Số sàn,86,5,FWD,165000000,100000,,,Đắk Lắk,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-cu-m-gar-dak-lak/132875912.htm
TOYOTA,HIACE,,2011,MPV,Dầu,Số sàn,,,,260000000,12000,Trong nước,,Hà Nội,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/132860864.htm
MITSUBISHI,XPANDER,Premium 1.5 AT,2022,SUV,Xăng,Tự động,,7,,479000000,70000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/131545387.htm
TOYOTA,RUSH,S 1.5AT,2021,SUV,Xăng,Tự động,0.1,7,RWD,510000000,106901,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132853662.htm
FORD,ECOSPORT,Titanium 1.0 EcoBoost,2018,SUV,Xăng,Tự động,,5,,335000000,82000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/132863009.htm
TOYOTA,COROLLA CROSS,1.8V,2022,SUV,Xăng,Tự động,,5,,705000000,35721,Nhập khẩu,,Tp Hồ Chí Minh,10-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132849928.htm
TOYOTA,INNOVA,G,2011,,Xăng,Số sàn,0.13,8,RWD,185000000,124544,,,Bình Dương,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bau-bang-binh-duong/132766669.htm
VINFAST,VF7,,2025,SUV,Điện,Tự động,,5,,725000000,,Trong nước,,Đồng Nai,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-long-thanh-dong-nai/120301526.htm
VINFAST,DÒNG KHÁC,,2025,SUV,Điện,Tự động,,5,,579000000,24000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132875823.htm
FORD,EVEREST,Titanium 2.0L 4x4 AT,2022,,Dầu,Tự động,,,,855000000,55000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132854957.htm
VINFAST,VF7,,2026,SUV,Điện,Tự động,,5,,710880000,,Trong nước,,Hà Nội,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132759047.htm
KIA,RIO,1.4 MT Sedan,2016,Sedan,Xăng,Số sàn,0.11,5,FWD,215000000,100000,Nhập khẩu,,Bình Dương,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/132822013.htm
CHEVROLET,AVEO,,2018,,Xăng,Số sàn,,,,180000000,67000,,,Đồng Nai,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/132852513.htm
MAZDA,CX 8,Premium,2020,SUV,Xăng,Tự động,,7,,698000000,73000,Nhập khẩu,,Tp Hồ Chí Minh,07-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132803420.htm
TOYOTA,YARIS,1.5G,2017,Hatchback,Xăng,Tự động,,,,365000000,62000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/131696562.htm
HYUNDAI,GETZ,,2010,,Xăng,Số sàn,,5,,119000000,118000,,,Đắk Lắk,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/132379433.htm
FORD,RANGER,Wildtrak 2.0L 4x4 AT,2021,Bán tải,Dầu,Tự động,,5,,595000000,130000,,,Lâm Đồng,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bao-loc-lam-dong/132330881.htm
MERCEDES BENZ,GLK CLASS,220 CDI 4MATIC,2013,SUV,Dầu,Tự động,0.17,5,AWD,479000000,87000,Trong nước,,Tp Hồ Chí Minh,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-4-tp-ho-chi-minh/128619994.htm
FORD,FOCUS,,2013,,Xăng,Tự động,,5,,230000000,130,Trong nước,,Đồng Nai,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-trang-bom-dong-nai/132865061.htm
HYUNDAI,SANTA FE,2.2L,2019,SUV,Dầu,Tự động,,7,,699000000,51000,Nhập khẩu,,Tp Hồ Chí Minh,28-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/132611333.htm
MAZDA,CX 8,,2023,,Xăng,Tự động,,,,910000000,37000,,,Tp Hồ Chí Minh,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/132090371.htm
FORD,EVEREST,Titanium 2.0L 4x4 AT,2019,SUV,Dầu,Tự động,,7,,749000000,78000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131524128.htm
MITSUBISHI,XPANDER CROSS,AT,2021,MPV,Xăng,Tự động,,7,,495000000,40000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132854042.htm
TOYOTA,CAMRY,2.5Q,2014,Sedan,Xăng,Tự động,0.18,5,FWD,499000000,90,Trong nước,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131901153.htm
LEXUS,RX,350 F Sport,2021,SUV,Xăng,Tự động,,5,,3398000000,58200,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132856752.htm
VINFAST,VF9,Plus,2025,SUV,Điện,Tự động,,7,,1265000000,17000,Trong nước,,Tp Hồ Chí Minh,29-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132616771.htm
TOYOTA,SIENNA,,2015,MPV,Xăng,Tự động,,7,,1380000000,90000,Nhập khẩu,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131968379.htm
TOYOTA,CAMRY,2.5Q,2020,Sedan,Xăng,Tự động,,5,,840000000,49175,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132850230.htm
SUZUKI,DÒNG KHÁC,,2025,,Xăng,Tự động,,,,430000000,,,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132851147.htm
BMW,1 SERIES,118i,2018,Hatchback,Xăng,Tự động,0.14,5,RWD,600000000,100000,Nhập khẩu,,Tp Hồ Chí Minh,01-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132672077.htm
VINFAST,LIMO GREEN,,2026,,Điện,Tự động,,7,,630000000,,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132857403.htm
HONDA,CITY,RS,2021,Sedan,Xăng,Tự động,,5,,433000000,26000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132849933.htm
TOYOTA,COROLLA CROSS,1.8V,2021,SUV,Xăng,Tự động,,5,,680000000,37517,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132854118.htm
VINFAST,FADIL,,2022,,Xăng,Tự động,,,,290000000,49000,Trong nước,,Đà Nẵng,04-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/132739879.htm
TOYOTA,VIOS,1.5E CVT,2024,Sedan,Xăng,Tự động,0.11,5,FWD,420000000,71000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132849011.htm
FORD,RANGER,,2021,,Dầu,Tự động,,5,,460000000,75484,,,Bình Dương,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bau-bang-binh-duong/132628617.htm
VINFAST,VF8,Lux Plus,2025,SUV,Điện,Tự động,,5,,896000000,,Trong nước,,Đắk Lắk,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/123895207.htm
FORD,DÒNG KHÁC,Raptor 2.0L 4x4 AT,2025,,Dầu,Tự động,,,,1139000000,31000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132855646.htm
VINFAST,LIMO GREEN,,2026,SUV,Điện,Tự động,,7,,654000000,,Trong nước,,Hà Nội,04-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132734640.htm
KIA,SELTOS,Premium 1.4 AT,2021,SUV,Xăng,Tự động,,5,,486000000,54000,,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/132875567.htm
KIA,SEDONA,,2019,,Dầu,Tự động,,7,,695000000,93989,,,Tp Hồ Chí Minh,10-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132847900.htm
CHEVROLET,CAPTIVA,,2009,,Xăng,Tự động,,7,,195000000,177000,,,Lâm Đồng,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bao-loc-lam-dong/130656997.htm
LAMBORGHINI,HURACAN,,2014,,Xăng,Tự động,,,,8199000000,25000,,,Tp Hồ Chí Minh,23-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/130884135.htm
TOYOTA,HILUX,2.4L 4x2 AT,2021,Bán tải,Dầu,Tự động,,5,,560000000,73609,,,Tp Hồ Chí Minh,10-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/131656864.htm
HONDA,HR-V,G,2024,,Xăng,Tự động,,5,,640000000,24000,Nhập khẩu,,Bình Dương,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/132856866.htm
TOYOTA,FORTUNER,2.5G,2011,SUV,Dầu,Số sàn,0.1,7,RWD,315000000,150000,Trong nước,,Tp Hồ Chí Minh,27-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/132587349.htm
TOYOTA,VENZA,Toyota Venza 2.7 AT,2009,SUV,Xăng,Tự động,0.18,5,FWD,465000000,77000,,,Tp Hồ Chí Minh,30-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132642683.htm
AUDI,Q8,,2023,SUV,Xăng,Tự động,,5,,3300000000,25000,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132875444.htm
MERCEDES BENZ,C CLASS,C300 AMG,2018,Sedan,Xăng,Tự động,0.24,5,RWD,799000000,65,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132678954.htm
MERCEDES BENZ,VITO,,2022,MPV,Xăng,Tự động,,7,,2899000000,860,Nhập khẩu,,Tp Hồ Chí Minh,13-02-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/129505167.htm
VINFAST,LIMO GREEN,,2026,,Điện,Tự động,,7,,638000000,,Trong nước,,Hà Nội,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-thach-that-ha-noi/132849847.htm
BMW,5 SERIES,520i M Sport,2023,Sedan,Xăng,Tự động,,5,,1789000000,13500,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132864721.htm
VINFAST,LUX A2.0,Premium 2.0 AT,2019,Sedan,Xăng,Tự động,,,,550000000,24000,Trong nước,,Tp Hồ Chí Minh,31-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132658502.htm
BMW,7 SERIES,730Li,2018,Sedan,Xăng,Tự động,0.26,5,AWD,1550000000,65000,Nhập khẩu,,Tp Hồ Chí Minh,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/127064143.htm
TOYOTA,INNOVA CROSS,,2025,SUV,Xăng,Tự động,,8,,835000000,13350,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/132850044.htm
TOYOTA,VIOS,G 1.5 CVT,2022,Sedan,Xăng,Tự động,,5,,399000000,50963,Trong nước,,Hà Nội,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/131199075.htm
HYUNDAI,ACCENT,1.4 AT,2023,Sedan,Xăng,Tự động,,5,,451000000,10000,Trong nước,,Bình Phước,14-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bu-gia-map-binh-phuoc/130714949.htm
KIA,K3,,2023,,Xăng,Tự động,,,,510000000,25000,,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132859585.htm
MITSUBISHI,XPANDER,1.5 AT,2025,MPV,Xăng,Tự động,,7,,510000000,18000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132859620.htm
VINFAST,VF6,S,2024,SUV,Điện,Tự động,,5,,565000000,20000,Trong nước,,Hà Nội,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/132875385.htm
VINFAST,FADIL,,2022,Hatchback,Xăng,Tự động,,5,,310000000,72000,Trong nước,,Bà Rịa - Vũng Tàu,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-vung-tau-ba-ria-vung-tau/132875381.htm
VINFAST,VF8,,2026,,Điện,Tự động,,5,,778170000,,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132858907.htm
HONDA,CIVIC,1.8 E,2018,Sedan,Xăng,Tự động,0.14,5,FWD,440000000,52000,,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132654966.htm
FORD,EVEREST,,2026,,Xăng,Tự động,,7,,1629000000,,Nhập khẩu,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132263603.htm
HYUNDAI,CRETA,1.5 Tiêu chuẩn,2023,SUV,Xăng,Tự động,0.11,5,FWD,495000000,83000,Nhập khẩu,,Đà Nẵng,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-son-tra-da-nang/132875347.htm
KIA,MORNING,,2018,,Xăng,Tự động,,,,260000000,35000,,,Đà Nẵng,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/132233988.htm
VINFAST,LIMO GREEN,,2026,,Điện,Tự động,,7,,665000000,,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132864335.htm
TOYOTA,FORTUNER,,2022,,Dầu,Tự động,,7,,966666666,52000,,,Bình Dương,14-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-bau-bang-binh-duong/132158970.htm
HYUNDAI,ACCENT,,2025,,Xăng,Tự động,,,,509000000,21000,,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132875312.htm
MAZDA,CX 5,2.5L FWD,2018,SUV,Xăng,Tự động,0.19,5,,519000000,60000,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132875270.htm
MERCEDES BENZ,GLK CLASS,300 4Matic,2010,SUV,Xăng,Tự động,0.23,5,AWD,330000000,156000,Nhập khẩu,,Tp Hồ Chí Minh,07-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132801998.htm
VINFAST,VF5 PLUS,,2026,,Điện,Tự động,,5,,439000000,,Trong nước,,Tp Hồ Chí Minh,28-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131173031.htm
CHEVROLET,AVEO,LT 1.5 MT,2011,,Xăng,Số sàn,,,,100000000,80000,,,Lâm Đồng,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bao-loc-lam-dong/130637511.htm
KIA,SORENTO,Xăng Signature (6 chỗ),2020,SUV,Xăng,Tự động,,5,,810000000,57000,Nhập khẩu,,Hà Nội,10-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132851308.htm
VINFAST,LIMO GREEN,,2026,SUV,Điện,Tự động,,7,,650000000,,Trong nước,,Tp Hồ Chí Minh,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132852229.htm
